participantId,task,duration_sec,format
66a662a0a709312db9de01f2,qualifications,54.837,jsonc
66a662a0a709312db9de01f2,consent,19.746,jsonc
66a662a0a709312db9de01f2,task,681.972,jsonc
66a662a0a709312db9de01f2,writing-task-NL,247.249,jsonc
66a662a0a709312db9de01f2,writing-task-NL_post-task-question,18.523,jsonc
66a662a0a709312db9de01f2,tutorial-part1,38.935,jsonc
66a662a0a709312db9de01f2,tutorial-part2,37.924,jsonc
66a662a0a709312db9de01f2,reading-task-tabular-1,69.439,jsonc
66a662a0a709312db9de01f2,reading-task-tabular-1_post-task-question,10.997,jsonc
66a662a0a709312db9de01f2,reading-task-tabular-2,100.822,jsonc
66a662a0a709312db9de01f2,reading-task-tabular-2_post-task-question,8.189,jsonc
66a662a0a709312db9de01f2,reading-task-tabular-3,60.35,jsonc
66a662a0a709312db9de01f2,reading-task-tabular-3_post-task-question,9.866,jsonc
66a662a0a709312db9de01f2,reading-task-tabular-4,81.706,jsonc
66a662a0a709312db9de01f2,reading-task-tabular-4_post-task-question,8.243,jsonc
66a662a0a709312db9de01f2,reading-task-tabular-5,36.352,jsonc
66a662a0a709312db9de01f2,reading-task-tabular-5_post-task-question,4.877,jsonc
66a662a0a709312db9de01f2,writing-task-tabular,246.95715228797468,jsonc
66a662a0a709312db9de01f2,writing-task-tabular_post-task-question,19.756,jsonc
66a662a0a709312db9de01f2,modifying-task-tabular-1,84.704,jsonc
66a662a0a709312db9de01f2,modifying-task-tabular-1_post-task-question,11.824,jsonc
66a662a0a709312db9de01f2,modifying-task-tabular-2,22.852,jsonc
66a662a0a709312db9de01f2,modifying-task-tabular-2_post-task-question,6.437,jsonc
66a662a0a709312db9de01f2,modifying-task-tabular-3,157.673,jsonc
66a662a0a709312db9de01f2,modifying-task-tabular-3_post-task-question,19.757,jsonc
66a662a0a709312db9de01f2,modifying-task-tabular-4,151.219,jsonc
66a662a0a709312db9de01f2,modifying-task-tabular-4_post-task-question,9.536,jsonc
66a662a0a709312db9de01f2,$nasa-tlx.co.nasa-tlx,26.891,jsonc
66a662a0a709312db9de01f2,post-task-survey-tlx,87.867,jsonc
66b246951b9aefec80b7158a,introduction,5.622,json
66b246951b9aefec80b7158a,qualifications,5.712,json
66b246951b9aefec80b7158a,consent,38.582,json
66b246951b9aefec80b7158a,task,68.708,json
66b246951b9aefec80b7158a,writing-task-NL,119.387,json
66b246951b9aefec80b7158a,writing-task-NL_post-task-question,10.659,json
66b246951b9aefec80b7158a,tutorial-part1,316.987,json
66b246951b9aefec80b7158a,tutorial-part2,175.741,json
66b246951b9aefec80b7158a,reading-task-tabular-1,71.871,json
66b246951b9aefec80b7158a,reading-task-tabular-1_post-task-question,11.12,json
66b246951b9aefec80b7158a,reading-task-tabular-2,27.549,json
66b246951b9aefec80b7158a,reading-task-tabular-2_post-task-question,6.95,json
66b246951b9aefec80b7158a,reading-task-tabular-3,22.538,json
66b246951b9aefec80b7158a,reading-task-tabular-3_post-task-question,7.816,json
66b246951b9aefec80b7158a,reading-task-tabular-4,26.472,json
66b246951b9aefec80b7158a,reading-task-tabular-4_post-task-question,6.046,json
66b246951b9aefec80b7158a,reading-task-tabular-5,63.751,json
66b246951b9aefec80b7158a,reading-task-tabular-5_post-task-question,7.863,json
66b246951b9aefec80b7158a,writing-task-tabular,275.0253155577689,json
66b246951b9aefec80b7158a,writing-task-tabular_post-task-question,5.099,json
66b246951b9aefec80b7158a,modifying-task-tabular-1,89.224,json
66b246951b9aefec80b7158a,modifying-task-tabular-1_post-task-question,7.469,json
66b246951b9aefec80b7158a,modifying-task-tabular-2,86.518,json
66b246951b9aefec80b7158a,modifying-task-tabular-2_post-task-question,6.894,json
66b246951b9aefec80b7158a,modifying-task-tabular-3,52.366,json
66b246951b9aefec80b7158a,modifying-task-tabular-3_post-task-question,7.112,json
66b246951b9aefec80b7158a,modifying-task-tabular-4,324.37,json
66b246951b9aefec80b7158a,modifying-task-tabular-4_post-task-question,7.235,json
66b246951b9aefec80b7158a,$nasa-tlx.co.nasa-tlx,74.372,json
66b246951b9aefec80b7158a,post-task-survey-tlx,474.608,json
5d766978f47e6200019a2acf,introduction,20.143,yaml
5d766978f47e6200019a2acf,qualifications,5.679,yaml
5d766978f47e6200019a2acf,consent,46.391,yaml
5d766978f47e6200019a2acf,task,59.894,yaml
5d766978f47e6200019a2acf,writing-task-NL,157.926,yaml
5d766978f47e6200019a2acf,writing-task-NL_post-task-question,6.074,yaml
5d766978f47e6200019a2acf,tutorial-part1,431.383,yaml
5d766978f47e6200019a2acf,tutorial-part2,138.975,yaml
5d766978f47e6200019a2acf,reading-task-tabular-1,66.933,yaml
5d766978f47e6200019a2acf,reading-task-tabular-1_post-task-question,4.79,yaml
5d766978f47e6200019a2acf,reading-task-tabular-2,50.171,yaml
5d766978f47e6200019a2acf,reading-task-tabular-2_post-task-question,4.279,yaml
5d766978f47e6200019a2acf,reading-task-tabular-3,48.506,yaml
5d766978f47e6200019a2acf,reading-task-tabular-3_post-task-question,3.579,yaml
5d766978f47e6200019a2acf,reading-task-tabular-4,44.533,yaml
5d766978f47e6200019a2acf,reading-task-tabular-4_post-task-question,2.616,yaml
5d766978f47e6200019a2acf,reading-task-tabular-5,124.278,yaml
5d766978f47e6200019a2acf,reading-task-tabular-5_post-task-question,15.071,yaml
5d766978f47e6200019a2acf,writing-task-tabular,251.06661864285712,yaml
5d766978f47e6200019a2acf,writing-task-tabular_post-task-question,25.963,yaml
5d766978f47e6200019a2acf,modifying-task-tabular-1,215.631,yaml
5d766978f47e6200019a2acf,modifying-task-tabular-1_post-task-question,7.454,yaml
5d766978f47e6200019a2acf,modifying-task-tabular-2,107.514,yaml
5d766978f47e6200019a2acf,modifying-task-tabular-2_post-task-question,9.366,yaml
5d766978f47e6200019a2acf,modifying-task-tabular-3,154.947,yaml
5d766978f47e6200019a2acf,modifying-task-tabular-3_post-task-question,7.503,yaml
5d766978f47e6200019a2acf,modifying-task-tabular-4,1098.207,yaml
5d766978f47e6200019a2acf,modifying-task-tabular-4_post-task-question,12.757,yaml
5d766978f47e6200019a2acf,$nasa-tlx.co.nasa-tlx,75.865,yaml
5d766978f47e6200019a2acf,post-task-survey-tlx,70.441,yaml
677d32c679491be18090225b,introduction,30.757,xml
677d32c679491be18090225b,qualifications,28.852,xml
677d32c679491be18090225b,consent,50.404,xml
677d32c679491be18090225b,task,35.801,xml
677d32c679491be18090225b,writing-task-NL,458.004,xml
677d32c679491be18090225b,writing-task-NL_post-task-question,12.826,xml
677d32c679491be18090225b,tutorial-part1,208.578,xml
677d32c679491be18090225b,tutorial-part2,85.602,xml
677d32c679491be18090225b,reading-task-tabular-1,82.042,xml
677d32c679491be18090225b,reading-task-tabular-1_post-task-question,6.381,xml
677d32c679491be18090225b,reading-task-tabular-2,105.611,xml
677d32c679491be18090225b,reading-task-tabular-2_post-task-question,6.789,xml
677d32c679491be18090225b,reading-task-tabular-3,33.541,xml
677d32c679491be18090225b,reading-task-tabular-3_post-task-question,7.176,xml
677d32c679491be18090225b,reading-task-tabular-4,71.696,xml
677d32c679491be18090225b,reading-task-tabular-4_post-task-question,4.324,xml
677d32c679491be18090225b,reading-task-tabular-5,81.505,xml
677d32c679491be18090225b,reading-task-tabular-5_post-task-question,13.084,xml
677d32c679491be18090225b,writing-task-tabular,1080.7281429391307,xml
677d32c679491be18090225b,writing-task-tabular_post-task-question,7.692,xml
677d32c679491be18090225b,modifying-task-tabular-1,243.92,xml
677d32c679491be18090225b,modifying-task-tabular-1_post-task-question,4.247,xml
677d32c679491be18090225b,modifying-task-tabular-2,195.003,xml
677d32c679491be18090225b,modifying-task-tabular-2_post-task-question,10.29,xml
677d32c679491be18090225b,modifying-task-tabular-3,55.683,xml
677d32c679491be18090225b,modifying-task-tabular-3_post-task-question,5.871,xml
677d32c679491be18090225b,modifying-task-tabular-4,226.352,xml
677d32c679491be18090225b,modifying-task-tabular-4_post-task-question,5.444,xml
677d32c679491be18090225b,$nasa-tlx.co.nasa-tlx,46.775,xml
677d32c679491be18090225b,post-task-survey-tlx,115.135,xml
67d163e7b7bcc1e9718e01da,introduction,192.775,json5
67d163e7b7bcc1e9718e01da,qualifications,13.481,json5
67d163e7b7bcc1e9718e01da,consent,131.113,json5
67d163e7b7bcc1e9718e01da,task,239.433,json5
67d163e7b7bcc1e9718e01da,writing-task-NL,744.814,json5
67d163e7b7bcc1e9718e01da,writing-task-NL_post-task-question,8.951,json5
67d163e7b7bcc1e9718e01da,tutorial-part1,164.395,json5
67d163e7b7bcc1e9718e01da,tutorial-part2,113.808,json5
67d163e7b7bcc1e9718e01da,reading-task-tabular-1,21.213,json5
67d163e7b7bcc1e9718e01da,reading-task-tabular-1_post-task-question,10.099,json5
67d163e7b7bcc1e9718e01da,reading-task-tabular-2,235.063,json5
67d163e7b7bcc1e9718e01da,reading-task-tabular-2_post-task-question,11.25,json5
67d163e7b7bcc1e9718e01da,reading-task-tabular-3,120.635,json5
67d163e7b7bcc1e9718e01da,reading-task-tabular-3_post-task-question,13.246,json5
67d163e7b7bcc1e9718e01da,reading-task-tabular-4,197.758,json5
67d163e7b7bcc1e9718e01da,reading-task-tabular-4_post-task-question,31.729,json5
67d163e7b7bcc1e9718e01da,reading-task-tabular-5,193.415,json5
67d163e7b7bcc1e9718e01da,reading-task-tabular-5_post-task-question,31.377,json5
67d163e7b7bcc1e9718e01da,writing-task-tabular,3449.811244857143,json5
67d163e7b7bcc1e9718e01da,writing-task-tabular_post-task-question,10.2,json5
67d163e7b7bcc1e9718e01da,modifying-task-tabular-1,444.197,json5
67d163e7b7bcc1e9718e01da,modifying-task-tabular-1_post-task-question,9.1,json5
67d163e7b7bcc1e9718e01da,modifying-task-tabular-2,271.122,json5
67d163e7b7bcc1e9718e01da,modifying-task-tabular-2_post-task-question,8.804,json5
67d163e7b7bcc1e9718e01da,modifying-task-tabular-3,152.448,json5
67d163e7b7bcc1e9718e01da,modifying-task-tabular-3_post-task-question,12.573,json5
67d163e7b7bcc1e9718e01da,modifying-task-tabular-4,1362.013,json5
67d163e7b7bcc1e9718e01da,modifying-task-tabular-4_post-task-question,8.959,json5
67d163e7b7bcc1e9718e01da,$nasa-tlx.co.nasa-tlx,112.454,json5
67d163e7b7bcc1e9718e01da,post-task-survey-tlx,187.959,json5
665c5d94303fdf202ac9ded0,introduction,3.194,toml
665c5d94303fdf202ac9ded0,qualifications,23.983,toml
665c5d94303fdf202ac9ded0,consent,22.2,toml
665c5d94303fdf202ac9ded0,task,48.54,toml
665c5d94303fdf202ac9ded0,writing-task-NL,167.961,toml
665c5d94303fdf202ac9ded0,writing-task-NL_post-task-question,5.194,toml
665c5d94303fdf202ac9ded0,tutorial-part1,119.326,toml
665c5d94303fdf202ac9ded0,tutorial-part2,89.539,toml
665c5d94303fdf202ac9ded0,reading-task-tabular-1,28.618,toml
665c5d94303fdf202ac9ded0,reading-task-tabular-1_post-task-question,12.059,toml
665c5d94303fdf202ac9ded0,reading-task-tabular-2,46.862,toml
665c5d94303fdf202ac9ded0,reading-task-tabular-2_post-task-question,4.46,toml
665c5d94303fdf202ac9ded0,reading-task-tabular-3,17.587,toml
665c5d94303fdf202ac9ded0,reading-task-tabular-3_post-task-question,3.373,toml
665c5d94303fdf202ac9ded0,reading-task-tabular-4,26.954,toml
665c5d94303fdf202ac9ded0,reading-task-tabular-4_post-task-question,3.082,toml
665c5d94303fdf202ac9ded0,reading-task-tabular-5,102.6,toml
665c5d94303fdf202ac9ded0,reading-task-tabular-5_post-task-question,3.109,toml
665c5d94303fdf202ac9ded0,writing-task-tabular,232.0881098928572,toml
665c5d94303fdf202ac9ded0,writing-task-tabular_post-task-question,4.05,toml
665c5d94303fdf202ac9ded0,modifying-task-tabular-1,105.048,toml
665c5d94303fdf202ac9ded0,modifying-task-tabular-1_post-task-question,2.702,toml
665c5d94303fdf202ac9ded0,modifying-task-tabular-2,55.174,toml
665c5d94303fdf202ac9ded0,modifying-task-tabular-2_post-task-question,2.457,toml
665c5d94303fdf202ac9ded0,modifying-task-tabular-3,59.687,toml
665c5d94303fdf202ac9ded0,modifying-task-tabular-3_post-task-question,3.176,toml
665c5d94303fdf202ac9ded0,modifying-task-tabular-4,84.334,toml
665c5d94303fdf202ac9ded0,modifying-task-tabular-4_post-task-question,2.902,toml
665c5d94303fdf202ac9ded0,$nasa-tlx.co.nasa-tlx,22.379,toml
665c5d94303fdf202ac9ded0,post-task-survey-tlx,58.415,toml
67ab650c320eccf6141d4010,introduction,23.412,jsonc
67ab650c320eccf6141d4010,qualifications,18.865,jsonc
67ab650c320eccf6141d4010,consent,57.591,jsonc
67ab650c320eccf6141d4010,task,37.588,jsonc
67ab650c320eccf6141d4010,writing-task-NL,567.651,jsonc
67ab650c320eccf6141d4010,writing-task-NL_post-task-question,14.832,jsonc
67ab650c320eccf6141d4010,tutorial-part1,289.186,jsonc
67ab650c320eccf6141d4010,tutorial-part2,93.56,jsonc
67ab650c320eccf6141d4010,reading-task-tabular-1,108.923,jsonc
67ab650c320eccf6141d4010,reading-task-tabular-1_post-task-question,14.776,jsonc
67ab650c320eccf6141d4010,reading-task-tabular-2,91.958,jsonc
67ab650c320eccf6141d4010,reading-task-tabular-2_post-task-question,6.727,jsonc
67ab650c320eccf6141d4010,reading-task-tabular-3,183.483,jsonc
67ab650c320eccf6141d4010,reading-task-tabular-3_post-task-question,8.455,jsonc
67ab650c320eccf6141d4010,reading-task-tabular-4,148.323,jsonc
67ab650c320eccf6141d4010,reading-task-tabular-4_post-task-question,8.449,jsonc
67ab650c320eccf6141d4010,reading-task-tabular-5,133.248,jsonc
67ab650c320eccf6141d4010,reading-task-tabular-5_post-task-question,5.654,jsonc
67ab650c320eccf6141d4010,writing-task-tabular,2811.81192425,jsonc
67ab650c320eccf6141d4010,writing-task-tabular_post-task-question,9.574,jsonc
67ab650c320eccf6141d4010,modifying-task-tabular-1,99.571,jsonc
67ab650c320eccf6141d4010,modifying-task-tabular-1_post-task-question,8.413,jsonc
67ab650c320eccf6141d4010,modifying-task-tabular-2,40.44,jsonc
67ab650c320eccf6141d4010,modifying-task-tabular-2_post-task-question,9.666,jsonc
67ab650c320eccf6141d4010,modifying-task-tabular-3,30.111,jsonc
67ab650c320eccf6141d4010,modifying-task-tabular-3_post-task-question,7.02,jsonc
67ab650c320eccf6141d4010,modifying-task-tabular-4,12.048,jsonc
67ab650c320eccf6141d4010,modifying-task-tabular-4_post-task-question,6.34,jsonc
67ab650c320eccf6141d4010,$nasa-tlx.co.nasa-tlx,18.749,jsonc
67ab650c320eccf6141d4010,post-task-survey-tlx,53.202,jsonc
65fad673a546ab14baf2f8d3,introduction,34.841,json5
65fad673a546ab14baf2f8d3,qualifications,18.117,json5
65fad673a546ab14baf2f8d3,consent,44.822,json5
65fad673a546ab14baf2f8d3,task,47.775,json5
65fad673a546ab14baf2f8d3,writing-task-NL,256.724,json5
65fad673a546ab14baf2f8d3,writing-task-NL_post-task-question,11.614,json5
65fad673a546ab14baf2f8d3,tutorial-part1,524.439,json5
65fad673a546ab14baf2f8d3,tutorial-part2,206.354,json5
65fad673a546ab14baf2f8d3,reading-task-tabular-1,333.962,json5
65fad673a546ab14baf2f8d3,reading-task-tabular-1_post-task-question,10.136,json5
65fad673a546ab14baf2f8d3,reading-task-tabular-2,40.949,json5
65fad673a546ab14baf2f8d3,reading-task-tabular-2_post-task-question,6.409,json5
65fad673a546ab14baf2f8d3,reading-task-tabular-3,28.005,json5
65fad673a546ab14baf2f8d3,reading-task-tabular-3_post-task-question,7.962,json5
65fad673a546ab14baf2f8d3,reading-task-tabular-4,48.007,json5
65fad673a546ab14baf2f8d3,reading-task-tabular-4_post-task-question,5.956,json5
65fad673a546ab14baf2f8d3,reading-task-tabular-5,61.132,json5
65fad673a546ab14baf2f8d3,reading-task-tabular-5_post-task-question,5.376,json5
65fad673a546ab14baf2f8d3,writing-task-tabular,790.8596756666667,json5
65fad673a546ab14baf2f8d3,writing-task-tabular_post-task-question,9.379,json5
65fad673a546ab14baf2f8d3,modifying-task-tabular-1,147.543,json5
65fad673a546ab14baf2f8d3,modifying-task-tabular-1_post-task-question,7.235,json5
65fad673a546ab14baf2f8d3,modifying-task-tabular-2,108.093,json5
65fad673a546ab14baf2f8d3,modifying-task-tabular-2_post-task-question,6.152,json5
65fad673a546ab14baf2f8d3,modifying-task-tabular-3,222.294,json5
65fad673a546ab14baf2f8d3,modifying-task-tabular-3_post-task-question,9.321,json5
65fad673a546ab14baf2f8d3,modifying-task-tabular-4,384.734,json5
65fad673a546ab14baf2f8d3,modifying-task-tabular-4_post-task-question,6.362,json5
65fad673a546ab14baf2f8d3,$nasa-tlx.co.nasa-tlx,31.495,json5
65fad673a546ab14baf2f8d3,post-task-survey-tlx,109.228,json5
67f1c7bd6f1c4a3d8deae02f,introduction,64.358,toml
67f1c7bd6f1c4a3d8deae02f,qualifications,31.577,toml
67f1c7bd6f1c4a3d8deae02f,consent,46.835,toml
67f1c7bd6f1c4a3d8deae02f,task,146.223,toml
67f1c7bd6f1c4a3d8deae02f,writing-task-NL,278.884,toml
67f1c7bd6f1c4a3d8deae02f,writing-task-NL_post-task-question,12.277,toml
67f1c7bd6f1c4a3d8deae02f,tutorial-part1,455.77,toml
67f1c7bd6f1c4a3d8deae02f,tutorial-part2,133.142,toml
67f1c7bd6f1c4a3d8deae02f,reading-task-tabular-1,162.897,toml
67f1c7bd6f1c4a3d8deae02f,reading-task-tabular-1_post-task-question,12.741,toml
67f1c7bd6f1c4a3d8deae02f,reading-task-tabular-2,71.476,toml
67f1c7bd6f1c4a3d8deae02f,reading-task-tabular-2_post-task-question,8.031,toml
67f1c7bd6f1c4a3d8deae02f,reading-task-tabular-3,218.135,toml
67f1c7bd6f1c4a3d8deae02f,reading-task-tabular-3_post-task-question,5.692,toml
67f1c7bd6f1c4a3d8deae02f,reading-task-tabular-4,54.095,toml
67f1c7bd6f1c4a3d8deae02f,reading-task-tabular-4_post-task-question,9.543,toml
67f1c7bd6f1c4a3d8deae02f,reading-task-tabular-5,70.834,toml
67f1c7bd6f1c4a3d8deae02f,reading-task-tabular-5_post-task-question,7.507,toml
67f1c7bd6f1c4a3d8deae02f,writing-task-tabular,550.4343428774704,toml
67f1c7bd6f1c4a3d8deae02f,writing-task-tabular_post-task-question,7.705,toml
67f1c7bd6f1c4a3d8deae02f,modifying-task-tabular-1,426.522,toml
67f1c7bd6f1c4a3d8deae02f,modifying-task-tabular-1_post-task-question,7.492,toml
67f1c7bd6f1c4a3d8deae02f,modifying-task-tabular-2,187.61,toml
67f1c7bd6f1c4a3d8deae02f,modifying-task-tabular-2_post-task-question,5.66,toml
67f1c7bd6f1c4a3d8deae02f,modifying-task-tabular-3,304.482,toml
67f1c7bd6f1c4a3d8deae02f,modifying-task-tabular-3_post-task-question,5.493,toml
67f1c7bd6f1c4a3d8deae02f,modifying-task-tabular-4,129.678,toml
67f1c7bd6f1c4a3d8deae02f,modifying-task-tabular-4_post-task-question,5.22,toml
67f1c7bd6f1c4a3d8deae02f,$nasa-tlx.co.nasa-tlx,86.136,toml
67f1c7bd6f1c4a3d8deae02f,post-task-survey-tlx,114.622,toml
67adb27bd5f5776fcb16da62,introduction,21.328,hjson
67adb27bd5f5776fcb16da62,qualifications,43.994,hjson
67adb27bd5f5776fcb16da62,consent,105.244,hjson
67adb27bd5f5776fcb16da62,task,120.304,hjson
67adb27bd5f5776fcb16da62,writing-task-NL,375.001,hjson
67adb27bd5f5776fcb16da62,writing-task-NL_post-task-question,10.508,hjson
67adb27bd5f5776fcb16da62,tutorial-part1,662.848,hjson
67adb27bd5f5776fcb16da62,tutorial-part2,143.695,hjson
67adb27bd5f5776fcb16da62,reading-task-tabular-1,166.007,hjson
67adb27bd5f5776fcb16da62,reading-task-tabular-1_post-task-question,8.628,hjson
67adb27bd5f5776fcb16da62,reading-task-tabular-2,139.923,hjson
67adb27bd5f5776fcb16da62,reading-task-tabular-2_post-task-question,10.009,hjson
67adb27bd5f5776fcb16da62,reading-task-tabular-3,94.417,hjson
67adb27bd5f5776fcb16da62,reading-task-tabular-3_post-task-question,8.104,hjson
67adb27bd5f5776fcb16da62,reading-task-tabular-4,85.29,hjson
67adb27bd5f5776fcb16da62,reading-task-tabular-4_post-task-question,8.079,hjson
67adb27bd5f5776fcb16da62,reading-task-tabular-5,254.669,hjson
67adb27bd5f5776fcb16da62,reading-task-tabular-5_post-task-question,9.521,hjson
